issuekey,topic_3,topic_4,topic_6,topic_11,topic_16,topic_18,topic_12,topic_19,topic_15,topic_9,topic_14,topic_10,topic_0,topic_17,topic_13,topic_1,topic_2,topic_5,topic_7,topic_8
DM-15372,0.013852803036570549,0.013107235543429852,0.015930581837892532,0.015119950287044048,0.014992180280387402,0.010417797602713108,0.012743813917040825,0.014132525771856308,0.012002138420939445,0.013126511126756668,0.013299811631441116,0.014389812014997005,0.7572562098503113,0.012156813405454159,0.010135618969798088,0.012440002523362637,0.011907069943845272,0.010439466685056686,0.0120317991822958,0.010517877526581287
DM-15365,0.011095257475972176,0.010498102754354477,0.012759353034198284,0.012110167182981968,0.01200783345848322,0.0,0.20928286015987396,0.0113192955031991,0.0,0.010513540357351303,0.010652345605194569,0.011525368317961693,0.6065011620521545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15400,0.018435228615999222,0.017443031072616577,0.021200193092226982,0.6817171573638916,0.019951505586504936,0.0138639435172081,0.01695939153432846,0.01880747824907303,0.015972374007105827,0.017468683421611786,0.017699312418699265,0.01914987526834011,0.015362515114247799,0.01617821492254734,0.013488421216607094,0.01655508205294609,0.015845857560634613,0.013892780058085918,0.01601184718310833,0.013997129164636135
DM-15399,0.0,0.0,0.010641010478138924,0.5081717371940613,0.010014256462454796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33904579281806946,0.0,0.0
DM-15394,0.013852836564183235,0.013107267208397388,0.015930520370602608,0.7608317732810974,0.014992216601967812,0.010417822748422623,0.012743844650685787,0.01413255650550127,0.012002167291939259,0.01312654186040163,0.013299843296408653,0.014389853924512863,0.011543898843228817,0.012156842276453972,0.010135642252862453,0.01244003139436245,0.01190709788352251,0.010439490899443626,0.012031828053295612,0.010517902672290802
DM-15390,0.01843532919883728,0.017443126067519188,0.021200308576226234,0.35092347860336304,0.01995161361992359,0.34465599060058594,0.016959484666585922,0.018807580694556236,0.01597246155142784,0.017468778416514397,0.017699407413601875,0.019149979576468468,0.015362598933279514,0.016178304329514503,0.013488494791090488,0.016555171459913254,0.015845943242311478,0.013892855495214462,0.016011934727430344,0.013997204601764679
DM-15389,0.34922242164611816,0.017442921176552773,0.021200058981776237,0.020121414214372635,0.01995137892663479,0.013863855972886086,0.016959285363554955,0.018807359039783478,0.01597227342426777,0.017468571662902832,0.01769919879734516,0.34996020793914795,0.015362418256700039,0.016178114339709282,0.013488336466252804,0.016554977744817734,0.015845756977796555,0.013892692513763905,0.01601174660027027,0.013997040688991547
DM-15385,0.3492395877838135,0.0174432210624218,0.021200422197580338,0.350909560918808,0.019951719790697098,0.013864093460142612,0.016959575936198235,0.018807681277394295,0.015972547233104706,0.017468871548771858,0.017699502408504486,0.019150082021951675,0.01536268088966608,0.016178390011191368,0.013488566502928734,0.016555260866880417,0.015846028923988342,0.013892930001020432,0.016012020409107208,0.013997280038893223
DM-15402,0.027547892183065414,0.026065245270729065,0.5259995460510254,0.03006776049733162,0.029813675209879875,0.020716989412903786,0.025342540815472603,0.02810414880514145,0.023867633193731308,0.02610357664525509,0.02644820511341095,0.02861579693853855,0.02295631542801857,0.02417522296309471,0.02015584334731102,0.0247383750975132,0.023678578436374664,0.020760079845786095,0.023926617577672005,0.020916009321808815
DM-15414,0.1752907782793045,0.0,0.17669007182121277,0.010100258514285088,0.010014908388257027,0.0,0.17446646094322205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3390685021877289,0.0,0.0
DM-15417,0.011095424182713032,0.010498261079192162,0.01275954581797123,0.6093751192092896,0.01200801134109497,0.0,0.010207178071141243,0.011319470591843128,0.0,0.010513700544834137,0.010652505792677402,0.011525541543960571,0.0,0.20880022644996643,0.0,0.0,0.0,0.0,0.0,0.0
DM-15424,0.018436122685670853,0.679023027420044,0.021201221272349358,0.02012251690030098,0.019952472299337387,0.013864615932106972,0.01696021668612957,0.01880839094519615,0.015973148867487907,0.017469530925154686,0.01770016923546791,0.019150804728269577,0.015363260172307491,0.016179000958800316,0.013489075936377048,0.01655588485300541,0.015846626833081245,0.01389345433562994,0.01601262390613556,0.01399780809879303
DM-15421,0.011094956658780575,0.01049781683832407,0.012759021483361721,0.012109835632145405,0.012007503770291805,0.0,0.010206753388047218,0.011318987235426903,0.8059492707252502,0.01051325537264347,0.010652055032551289,0.011525054462254047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15420,0.01843581162393093,0.0174435842782259,0.021200863644480705,0.020122181624174118,0.019952135160565376,0.013864382170140743,0.01695992797613144,0.018808072432875633,0.015972880646586418,0.017469234764575958,0.017699871212244034,0.01915048062801361,0.015363001264631748,0.01617872714996338,0.013488847762346268,0.3473382890224457,0.015846358612179756,0.013893219642341137,0.3468145430088043,0.013997571542859077
DM-15419,0.0,0.0,0.14002709090709686,0.4358293414115906,0.0,0.1483439803123474,0.0,0.0,0.0,0.0,0.0,0.16212916374206543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15435,0.0,0.0,0.010640665888786316,0.19061174988746643,0.010013919323682785,0.0,0.0,0.34413382411003113,0.0,0.0,0.0,0.1756429225206375,0.0,0.0,0.0,0.0,0.15686573088169098,0.0,0.0,0.0
DM-15450,0.5110085010528564,0.01310749538242817,0.015930797904729843,0.26367226243019104,0.014992477372288704,0.010418004356324673,0.012744066305458546,0.014132803305983543,0.012002375908195972,0.01312677189707756,0.013300075195729733,0.014390096999704838,0.011544100008904934,0.012157054618000984,0.01013581920415163,0.012440248392522335,0.01190730556845665,0.010439673438668251,0.0120320376008749,0.010518085211515427
DM-15448,0.011095146648585796,0.010497982613742352,0.012759240344166756,0.012110027484595776,0.012007693760097027,0.0,0.01020690705627203,0.011319166980683804,0.0,0.010513421148061752,0.01065222267061472,0.011525237001478672,0.0,0.0,0.5961211919784546,0.0,0.0,0.2166912853717804,0.0,0.0
DM-15443,0.3492606580257416,0.017444318160414696,0.021201755851507187,0.02012302726507187,0.01995297707617283,0.013864966109395027,0.016960643231868744,0.018808865919709206,0.3467200994491577,0.017469970509409904,0.017700616270303726,0.019151287153363228,0.015363648533821106,0.016179408878087997,0.013489415869116783,0.016556302085518837,0.01584702730178833,0.013893804512917995,0.016013028100132942,0.013998161070048809
DM-15442,0.0,0.0,0.2839820086956024,0.16416288912296295,0.0,0.0,0.0,0.28968286514282227,0.0,0.0,0.0,0.15063287317752838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15440,0.4152241051197052,0.013107235543429852,0.015930483117699623,0.015119950287044048,0.014992180280387402,0.3547588586807251,0.012743813917040825,0.014132522977888584,0.012002138420939445,0.013126512058079243,0.013299811631441116,0.014389812014997005,0.011543870903551579,0.012156813405454159,0.010135618969798088,0.012440002523362637,0.011907069943845272,0.010439466685056686,0.0120317991822958,0.010517877526581287
DM-15438,0.349219411611557,0.3482449948787689,0.02120085619390011,0.020122170448303223,0.01995212957262993,0.01386437751352787,0.01695992238819599,0.018808066844940186,0.01597287505865097,0.01746922917664051,0.017699863761663437,0.019150475040078163,0.015362996608018875,0.01617872156202793,0.013488843105733395,0.016555599868297577,0.015846354886889458,0.013893214985728264,0.016012348234653473,0.013997566886246204
DM-15457,0.011095166206359863,0.010498018004000187,0.012759248726069927,0.01211006660014391,0.012007731944322586,0.4674992561340332,0.010206940583884716,0.011319203302264214,0.0,0.3476908504962921,0.01065225712954998,0.011525275185704231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15455,0.0,0.0,0.010641193017363548,0.010099774226546288,0.4150823652744293,0.0,0.0,0.24996697902679443,0.0,0.1933152973651886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13122737407684326,0.0,0.0,0.0,0.0,0.0,0.0,0.3224571645259857,0.13048377633094788,0.0,0.3113785684108734
DM-15451,0.013853207230567932,0.013107618317008018,0.015930987894535065,0.01512039266526699,0.014992625452578068,0.010418102145195007,0.5098695158958435,0.014132937416434288,0.012002488598227501,0.013126893900334835,0.013300228863954544,0.26296988129615784,0.01154420804232359,0.012157168239355087,0.010135914199054241,0.012440364807844162,0.011907417327165604,0.010439771227538586,0.01203215029090643,0.010518183931708336
DM-15459,0.2101934254169464,0.010498804971575737,0.012760206125676632,0.012110979296267033,0.21111172437667847,0.0,0.01020770613104105,0.011320053599774837,0.0,0.010514243505895138,0.010653056204319,0.0115261385217309,0.20828570425510406,0.2088153064250946,0.0,0.0,0.0,0.0,0.0,0.0
DM-15458,0.0,0.0,0.010640551336109638,0.8402512073516846,0.010013825260102749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15478,0.018437238410115242,0.017444932833313942,0.35193365812301636,0.020123733207583427,0.01995367929339409,0.0138654550537467,0.016961241140961647,0.018809529021382332,0.01597411558032036,0.01747058890759945,0.01770124025642872,0.0191519632935524,0.015364189632236958,0.016179978847503662,0.013489891774952412,0.016556885093450546,0.0158475860953331,0.013894294388592243,0.01601359248161316,0.3448261618614197
DM-15477,0.0184351596981287,0.0174429751932621,0.021200114861130714,0.020121466368436813,0.019951431080698967,0.013863892294466496,0.016959330067038536,0.018807407468557358,0.0159723162651062,0.6790654063224792,0.017699245363473892,0.01914980635046959,0.015362458303570747,0.016178155317902565,0.013488370925188065,0.016555020585656166,0.015845799818634987,0.013892728835344315,0.016011787578463554,0.013997077010571957
DM-15471,0.011095186695456505,0.010498035699129105,0.01275927759706974,0.012110088020563126,0.0120077570900321,0.0,0.010206959210336208,0.011319226585328579,0.4985183775424957,0.010513474233448505,0.010652276687324047,0.011525294743478298,0.0,0.0,0.31554487347602844,0.0,0.0,0.0,0.0,0.0
DM-18266,0.34922173619270325,0.3482179343700409,0.021202586591243744,0.020123813301324844,0.019953768700361252,0.013865510001778603,0.01696130819618702,0.018809601664543152,0.015974178910255432,0.01747065596282482,0.01770130917429924,0.019152037799358368,0.015364250168204308,0.016180042177438736,0.013489944860339165,0.01655695214867592,0.015847647562623024,0.013894349336624146,0.016013655811548233,0.013998709619045258
DM-15500,0.3175344467163086,0.0,0.11738075315952301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19352950155735016,0.0,0.0,0.0,0.0,0.0,0.2714281380176544,0.0,0.0
DM-15498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15147750079631805,0.0,0.0,0.0,0.0,0.0,0.0,0.14943599700927734,0.0,0.5733883380889893,0.0,0.0
DM-15494,0.011095341295003891,0.607776939868927,0.012759449891746044,0.012110257521271706,0.21105870604515076,0.0,0.010207101702690125,0.01131938211619854,0.0,0.01051362045109272,0.010652424767613411,0.011525455862283707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15044014155864716,0.0,0.43471693992614746,0.15000981092453003,0.0,0.0,0.0,0.0,0.0,0.14921322464942932,0.0,0.0,0.0
DM-15491,0.011095878668129444,0.010498689487576485,0.01276006642729044,0.01211085170507431,0.25190913677215576,0.0,0.010207594372332096,0.011319928802549839,0.0,0.01051412895321846,0.010652939788997173,0.011526012793183327,0.0,0.5661564469337463,0.0,0.0,0.0,0.0,0.0,0.0
DM-15490,0.013852913863956928,0.013107339851558208,0.01593060977756977,0.015120073221623898,0.014992300420999527,0.010417880490422249,0.7584543228149414,0.014132635667920113,0.012002234347164631,0.013126615434885025,0.013299916870892048,0.014389925636351109,0.011543963104486465,0.012156910263001919,0.010135699063539505,0.012440101243555546,0.011907164938747883,0.010439549572765827,0.012031895108520985,0.010517961345613003
DM-15486,0.018435290083289146,0.017443088814616203,0.021200262010097504,0.020121607929468155,0.019951580092310905,0.013863989152014256,0.016959449276328087,0.018807539716362953,0.015972428023815155,0.017468741163611412,0.01769936829805374,0.019149942323565483,0.015362566336989403,0.34697696566581726,0.013488465920090675,0.34735092520713806,0.01584590971469879,0.01389282662421465,0.016011901199817657,0.013997174799442291
DM-15513,0.01109570823609829,0.01049852930009365,0.012759912759065628,0.012110657058656216,0.012008316814899445,0.20736992359161377,0.010207438841462135,0.011319756507873535,0.0,0.010513967834413052,0.010652776807546616,0.011525836773216724,0.0,0.0,0.0,0.6072612404823303,0.0,0.0,0.0,0.0
DM-15509,0.011095349676907063,0.01049819029867649,0.01275947131216526,0.012110268697142601,0.8083372712135315,0.0,0.010207109153270721,0.011319391429424286,0.0,0.010513628832995892,0.010652434080839157,0.011525464244186878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15504,0.0,0.2275015115737915,0.0,0.332654744386673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22805757820606232,0.0,0.12282495945692062,0.0,0.0,0.0,0.0,0.0,0.0
DM-15502,0.0,0.0,0.49377039074897766,0.0,0.0,0.1298454850912094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26831939816474915,0.0,0.0,0.0,0.0
DM-17337,0.018435141071677208,0.01744294911623001,0.021200092509388924,0.681718647480011,0.019951412454247475,0.013863878324627876,0.016959311440587044,0.018807388842105865,0.015972299501299858,0.01746859960258007,0.01769922859966755,0.0191497839987278,0.015362442471086979,0.016178138554096222,0.013488356955349445,0.016555003821849823,0.015845783054828644,0.013892714865505695,0.01601177267730236,0.013997062109410763
DM-15527,0.018435262143611908,0.017443062737584114,0.3520437180995941,0.35087311267852783,0.01995154470205307,0.01386396773159504,0.01695942133665085,0.018807509914040565,0.015972401946783066,0.017468713223934174,0.017699340358376503,0.019149910658597946,0.015362542122602463,0.01617824286222458,0.01348844449967146,0.01655510999262333,0.01584588550031185,0.013892804272472858,0.016011875122785568,0.013997153379023075
DM-15523,0.0,0.0,0.33070963621139526,0.010100391693413258,0.010015039704740047,0.17298923432826996,0.0,0.0,0.0,0.0,0.0,0.18692311644554138,0.0,0.0,0.0,0.0,0.0,0.0,0.17476068437099457,0.0
DM-15537,0.013854158110916615,0.013108517974615097,0.01593204028904438,0.015121429227292538,0.014993656426668167,0.25900882482528687,0.01274506002664566,0.014133905991911888,0.012003312818706036,0.2617209851741791,0.26180538535118103,0.014391218312084675,0.011545000597834587,0.012158002704381943,0.010136609897017479,0.012441218830645084,0.011908234097063541,0.010440487414598465,0.012032976374030113,0.010518905706703663
DM-15536,0.011095254682004452,0.010498100891709328,0.21185128390789032,0.012110162526369095,0.012007828801870346,0.0,0.010207021608948708,0.011319293640553951,0.606852114200592,0.010513538494706154,0.01065234187990427,0.011525365523993969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15534,0.013852959498763084,0.013107383623719215,0.01593066193163395,0.015120120719075203,0.01499235164374113,0.01041791494935751,0.012743957340717316,0.014132685028016567,0.012002273462712765,0.013126658275723457,0.01329996157437563,0.014389973133802414,0.011544001288712025,0.7578665018081665,0.010135732591152191,0.012440142221748829,0.011907204054296017,0.010439584031701088,0.012031935155391693,0.010517995804548264
DM-15533,0.013853383250534534,0.0131077840924263,0.015931149944663048,0.015120583586394787,0.014992810785770416,0.010418233461678028,0.01274434756487608,0.01413311529904604,0.012002640403807163,0.013127059675753117,0.013300368562340736,0.014390413649380207,0.011544354259967804,0.26072031259536743,0.010136042721569538,0.012440523132681847,0.011907568201422691,0.010439903475344181,0.012032303027808666,0.5076571106910706
DM-15529,0.0,0.0,0.010640917345881462,0.010099492967128754,0.4665788412094116,0.0,0.0,0.0,0.0,0.17884786427021027,0.0,0.0,0.0,0.2116222083568573,0.0,0.0,0.0,0.0,0.0,0.0
DM-15561,0.013853962533175945,0.013108329847455025,0.015931813046336174,0.015121212229132652,0.014993431977927685,0.010418667457997799,0.5095447897911072,0.014133702963590622,0.012003140524029732,0.013127608224749565,0.013300922699272633,0.014391014352440834,0.011544834822416306,0.01215782854706049,0.010136464610695839,0.012441040948033333,0.2607994079589844,0.010440337471663952,0.01203280407935381,0.010518754832446575
DM-15558,0.011095307767391205,0.010498150251805782,0.01275941077619791,0.012110233306884766,0.012007885612547398,0.0,0.010207070037722588,0.011319347657263279,0.4077703356742859,0.010513588786125183,0.010652393102645874,0.4096982181072235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15544,0.013852797448635101,0.013107228092849255,0.015930479392409325,0.015119941905140877,0.01499217189848423,0.01041779201477766,0.012743806466460228,0.014132514595985413,0.012002131901681423,0.013126502744853497,0.01329980418086052,0.014389803633093834,0.011543864384293556,0.012156806886196136,0.010135612450540066,0.01243999507278204,0.7576196789741516,0.010439460165798664,0.012031792663037777,0.010517871007323265
DM-15543,0.011095017194747925,0.01049787551164627,0.012759106233716011,0.012109912000596523,0.012007571756839752,0.0,0.010206802748143673,0.011319051496684551,0.0,0.010513313114643097,0.01065211370587349,0.011525118723511696,0.0,0.0,0.20719261467456818,0.0,0.6067972183227539,0.0,0.0,0.0
DM-15563,0.011095087043941021,0.010497941635549068,0.01275915652513504,0.012109982781112194,0.22281141579151154,0.3947927951812744,0.010206867009401321,0.011319121345877647,0.20869438350200653,0.010513379238545895,0.010652180761098862,0.011525190435349941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15587,0.0,0.0,0.1766044795513153,0.01010007131844759,0.01001471746712923,0.0,0.0,0.34153011441230774,0.0,0.0,0.0,0.0,0.1737530529499054,0.17416320741176605,0.0,0.0,0.0,0.0,0.0,0.0
DM-15577,0.011095982976257801,0.010498789139091969,0.01276018749922514,0.6094152331352234,0.012008619494736195,0.0,0.010207691229879856,0.011320036835968494,0.0,0.2095276564359665,0.010653041303157806,0.011526121757924557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15576,0.011096526868641376,0.010499304160475731,0.012760812416672707,0.012111551128327847,0.012009205296635628,0.0,0.010208191350102425,0.011320597492158413,0.0,0.010514743626117706,0.2097259908914566,0.21053768694400787,0.0,0.4079623222351074,0.0,0.0,0.0,0.0,0.0,0.0
DM-15574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8614572286605835,0.0,0.0,0.0,0.0
DM-15606,0.0,0.0,0.6750844120979309,0.010099261999130249,0.010013922117650509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17401587963104248,0.0,0.0,0.0,0.0
DM-15613,0.0,0.5073258876800537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14952059090137482,0.0,0.2180970013141632,0.0,0.0
DM-15646,0.0,0.0,0.0,0.2591029703617096,0.24269995093345642,0.18271759152412415,0.0,0.0,0.0,0.20053932070732117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15641,0.013853034935891628,0.01310745533555746,0.015930749475955963,0.512255847454071,0.014992431737482548,0.010417971760034561,0.012744027189910412,0.014132759533822536,0.2605748474597931,0.013126729987561703,0.01330003421753645,0.014390051364898682,0.011544063687324524,0.012157017365098,0.010135788470506668,0.012440210208296776,0.01190726924687624,0.01043964084237814,0.012032000347971916,0.01051805354654789
DM-15634,0.011095691472291946,0.010498513467609882,0.012759852223098278,0.2924114465713501,0.0120083037763834,0.0,0.010207423008978367,0.011319738812744617,0.0,0.010513952001929283,0.21868984401226044,0.011525819078087807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316409707069397
DM-15659,0.013853499665856361,0.01310789305716753,0.015931328758597374,0.015120708383619785,0.014992938376963139,0.010418320074677467,0.012744452804327011,0.014133231714367867,0.5091677308082581,0.013127168640494347,0.013300479389727116,0.014390532858669758,0.01154445018619299,0.012157423421740532,0.010136126540601254,0.012440626509487629,0.0119076669216156,0.01043999008834362,0.01203240267932415,0.2590530514717102
DM-15653,0.013853349722921848,0.013107751496136189,0.4795907735824585,0.015120545402169228,0.014992771670222282,0.010418208315968513,0.012744315899908543,0.01413307897746563,0.012002610601484776,0.013127027079463005,0.01330033503472805,0.014390377327799797,0.011544325388967991,0.2942000925540924,0.010136017575860023,0.01244049146771431,0.011907538399100304,0.010439877398312092,0.012032273225486279,0.010518291033804417
DM-15652,0.0,0.0,0.4903009533882141,0.010099492035806179,0.01001415029168129,0.0,0.0,0.0,0.0,0.1747998148202896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19142776727676392,0.0,0.0
DM-15682,0.013854343444108963,0.26165756583213806,0.26453301310539246,0.015121632255613804,0.014993849210441113,0.01041895616799593,0.01274523138999939,0.014134095050394535,0.01200347300618887,0.01312797050923109,0.013301290571689606,0.01439141109585762,0.011545155197381973,0.0121581656858325,0.010136745870113373,0.2609759271144867,0.0119083933532238,0.010440627112984657,0.012033138424158096,0.010519047267735004
DM-15678,0.3413129150867462,0.0,0.01064078789204359,0.010099399834871292,0.5081024169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15677,0.15518908202648163,0.0,0.0,0.0,0.47808149456977844,0.0,0.0,0.0,0.0,0.0,0.0,0.24582797288894653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15676,0.018435556441545486,0.0174433421343565,0.021200571209192276,0.6817114353179932,0.019951915368437767,0.013864191249012947,0.016959695145487785,0.01880781352519989,0.01597265899181366,0.017468994483351707,0.017699625343084335,0.01915021613240242,0.015362788923084736,0.01617850363254547,0.013488661497831345,0.01655537635087967,0.015846140682697296,0.013893027789890766,0.016012132167816162,0.013997378759086132
DM-15707,0.013853046111762524,0.013107465580105782,0.015930762514472008,0.015120226889848709,0.014992444775998592,0.010417981073260307,0.012744037434458733,0.014132770709693432,0.012002348899841309,0.013126741163432598,0.37649738788604736,0.014390063472092152,0.011544073931872845,0.012157026678323746,0.01013579685240984,0.012440220452845097,0.011907278560101986,0.010439650155603886,0.012032010592520237,0.3930286765098572
DM-15705,0.01109580509364605,0.010498620569705963,0.01275998167693615,0.21115389466285706,0.012008421123027802,0.0,0.01020752638578415,0.011319853365421295,0.0,0.010514059104025364,0.010652869939804077,0.011525936424732208,0.0,0.0,0.0,0.0,0.0,0.0,0.6069150567054749,0.0
DM-15695,0.013853246346116066,0.013107655569911003,0.015930993482470512,0.015120434574782848,0.014992660842835903,0.01041813101619482,0.5098701119422913,0.014132975600659847,0.012002523057162762,0.01312693115323782,0.01330023817718029,0.014390272088348866,0.0115442406386137,0.012157202698290348,0.010135943070054054,0.2610188126564026,0.01190745085477829,0.010439801029860973,0.01203218474984169,0.010518213734030724
DM-15694,0.0,0.0,0.6134023070335388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25687533617019653,0.0,0.0,0.0
DM-15693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4342723786830902,0.0,0.0,0.4340708553791046,0.0
DM-15691,0.01843545027077198,0.3482434153556824,0.021200455725193024,0.020121783018112183,0.019951747730374336,0.01386411115527153,0.3477509319782257,0.018807705491781235,0.015972567722201347,0.01746889390051365,0.017699524760246277,0.019150109961628914,0.015362700447440147,0.01617841050028801,0.013488584198057652,0.01655528135597706,0.015846049413084984,0.01389294769614935,0.01601204089820385,0.01399729773402214
DM-15689,0.011095007881522179,0.010497866198420525,0.012759066186845303,0.012109896168112755,0.012007569894194603,0.0,0.010206794366240501,0.807654619216919,0.0,0.01051330380141735,0.010652104392647743,0.011525108478963375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15688,0.0,0.0,0.50876784324646,0.3421221673488617,0.010013943538069725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16575275361537933,0.0,0.0,0.41753947734832764,0.0,0.290757417678833,0.0,0.0
DM-15721,0.018435344099998474,0.34824052453041077,0.02120034024119377,0.3509177267551422,0.019951630383729935,0.013864031061530113,0.016959499567747116,0.01880759745836258,0.015972476452589035,0.01746879331767559,0.01769942417740822,0.01914999634027481,0.015362611971795559,0.016178317368030548,0.013488505966961384,0.016555186361074448,0.01584595814347267,0.013892867602407932,0.016011947765946388,0.013997216708958149
DM-15719,0.01385359838604927,0.013107988983392715,0.015931470319628716,0.01512081827968359,0.014993040822446346,0.010418395511806011,0.012744545005261898,0.47540491819381714,0.012002827599644661,0.013127263635396957,0.013300574384629726,0.2988167703151703,0.01154453307390213,0.012157510966062546,0.010136200115084648,0.012440715916454792,0.011907752603292465,0.010440065525472164,0.012032490223646164,0.010518481023609638
DM-15713,0.0,0.1747855395078659,0.010641545988619328,0.010100109502673149,0.010014759376645088,0.0,0.0,0.0,0.0,0.0,0.1795169860124588,0.0,0.0,0.0,0.0,0.3358009457588196,0.1739363819360733,0.0,0.0,0.0
DM-15735,0.054476916790008545,0.051544930785894394,0.0626475065946579,0.05946004018187523,0.05895758047699928,0.04096856713294983,0.05011575296521187,0.055576927959918976,0.0471990741789341,0.0516207292675972,0.052302245050668716,0.05658872798085213,0.04539691284298897,0.04780734330415726,0.03985888138413429,0.048920996487140656,0.046825211495161057,0.04105377942323685,0.04731571674346924,0.041362132877111435
DM-15728,0.013854024931788445,0.013108392246067524,0.015931887552142143,0.015121287666261196,0.014993504621088505,0.010418716818094254,0.012744938023388386,0.26272308826446533,0.26051750779151917,0.013127668760716915,0.2618873417377472,0.014391081407666206,0.011544888839125633,0.012157886289060116,0.010136513039469719,0.012441099621355534,0.011908119544386864,0.010440386831760406,0.012032860890030861,0.010518805123865604
DM-15743,0.018435979261994362,0.017443742603063583,0.021201055496931076,0.020122358575463295,0.01995231769979,0.013864507898688316,0.016960082575678825,0.018808243796229362,0.01597302407026291,0.017469393089413643,0.017700031399726868,0.01915065571665764,0.01536314096301794,0.016178874298930168,0.013488969765603542,0.016555754467844963,0.346914142370224,0.01389334537088871,0.01601249910891056,0.34451186656951904
DM-15740,0.018435707315802574,0.01744348369538784,0.021200742572546005,0.020122062414884567,0.01995202526450157,0.013864303007721901,0.01695983298122883,0.018807966262102127,0.015972789376974106,0.01746913604438305,0.017699770629405975,0.019150372594594955,0.015362913720309734,0.016178635880351067,0.01348877139389515,0.016555510461330414,0.34663134813308716,0.3446948826313019,0.01601226255297661,0.013997492380440235
DM-15764,0.011095227673649788,0.010498074814677238,0.012759318575263023,0.012110132724046707,0.01200779713690281,0.0,0.010206996463239193,0.3287840187549591,0.0,0.010513512417674065,0.010652316734194756,0.011525345034897327,0.0,0.0,0.0,0.48883047699928284,0.0,0.0,0.0,0.0
DM-15757,0.5109860897064209,0.2616814970970154,0.015930870547890663,0.015120266005396843,0.014992497861385345,0.010418015532195568,0.012744080275297165,0.014132818207144737,0.012002388946712017,0.013126784935593605,0.013300090096890926,0.014390111900866032,0.011544112116098404,0.012157067656517029,0.010135830380022526,0.01244026143103838,0.011907318606972694,0.010439684614539146,0.012032050639390945,0.010518096387386322
DM-15756,0.0,0.0,0.0,0.0,0.2578364908695221,0.0,0.0,0.0,0.2954374849796295,0.3393285274505615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-15751,0.0,0.13118694722652435,0.0,0.13223233819007874,0.0,0.0,0.2556760609149933,0.0,0.0,0.0,0.13130851089954376,0.0,0.0,0.0,0.0,0.25553151965141296,0.0,0.0,0.0,0.0
DM-15786,0.17529787123203278,0.0,0.010641410015523434,0.010099981911480427,0.01001463271677494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062097907066345,0.0,0.0,0.1739586889743805,0.0,0.0,0.0
